par_id,keyword,country,text,label,orig_label
4836,vulnerable,gh,The study observed severe deficits in voice and space for citizens specially the vulnerable ( women ) during the planning processes .,0,0
3398,immigrant,in,"Mr. Modi said there are over 30 million Overseas Indians living abroad . Their hard-work , discipline , law-abiding and peace loving nature are role models for other immigrant communities abroad , he said .",0,1
4578,disabled,jm,"The new system , said the JUTC , will allow for quicker and more efficient transactions as the cards , upon purchase , would be among other things programmed to collect fares based on age or determine whether a passenger is disabled . <h> ADVERTISEMENT",0,0
4411,migrant,jm,"The Illegal Immigration Reform and Immigrant Responsibility Act ( IIRAIRA ) of 1996 significantly changed the immigration laws of the United States . Many crimes previously not considered deportable offences were now made deportable . IIRAIRA was also made retroactive , thousands of people with convictions as petty as shoplifting , reaching as far back as the 1970s , were now at risk for deportation . But that still was n't the worst part .",0,0
1031,poor-families,sg,"Santiago proposed the national fund be used to both subsidise cancer drugs for patients with monthly household income of below RM5,000 as well as to assist poor families with cancer patients to deal with living expenses .",0,0
6255,poor-families,ke,"According to Zhang Haipeng , who works at the Bureau , the state covers a majority of the cost of medical care among the poor families .",0,0
7439,women,ng,"Weinstein is charged with rape and a criminal sex act on two women , nearly eight months after his career imploded in a blaze of accusations that triggered the #MeToo movement .",0,0
6555,migrant,pk,"""Migrations lead to violence . The immigrant is insecure because he wants a place in the sun ; the local is insecure because he fears losing his own space to the immigrant . Fear gives way to hatred , and hatred to violence . Both in Bombay and Karachi , local populations were either marginalized or their relocation from countryside to the cities was delayed through """" interloper """" communities . The Sindhi assertion of identity and rights has remained rural-based ; its urban space has been surrendered to the immigrant MQM .""",0,0
6267,immigrant,ke,"HARARE Zimbabwe ( Xinhua ) -- Zimbabwean President Robert Mugabe , who is also chairperson of regional grouping African Union(AU) , on Saturday strongly denounced the xenophobic attacks against African immigrants in South Africa and said such violence must never happen again in any country .",0,0
6080,refugee,hk,EU puts Athens under pressure on refugees <h> Email to Friend,0,0
394,refugee,gh,Syrian refugees upkeep at no cost to taxpayer,0,0
2741,vulnerable,za,Minister of Trade and Industry Rob Davies said consumers were continuously lured and enticed into taking more credit through misleading adverts that preyed on desperate and vulnerable poor people .,0,1
2250,refugee,gb,"""There were many astonishing survival tales : a newspaper report from Douglas Wilkie , The Sunday Sun 's correspondent in India , reported that """" stories of epic courage and pitiful tragedy are accumulating as parties of gaunt and haggard refugees from Burma still struggle into Northern Assam """" . A blind Indian was led all the way by his two small sons ; a crippled man shouldered a spare wooden leg throughout the entire journey , """" lest he smashed the other on a rock """" ; a woman , """" exhausted , her feet worn to bone """" , crawled the last 22 miles . More cheerfully , a pet spaniel thought to have fallen over a cliff was brought in days later by a Gurkha soldier -- with a healthy litter of puppies .""",1,4
3304,vulnerable,in,"Almost every year , a number of human lives are devoured by the Kupwara-Karnah road which is highly vulnerable to snow avalanches , landslides and accidents .",0,0
3269,refugee,nz,"""The couple featured in an interview with Elmbridge CAN , a community group which aims """" to build a culture of welcome to refugees """" and help settle them in the local community .""",0,0
3720,homeless,my,""""""" They are merely sent for courses and expected to deal with issues faced by the homeless without any experience , """" he said during a recent interview with The Rakyat Post .""",0,0
63,migrant,gh,They told all immigrants workers who desire to return to their countries or communities as a result of joblessness and has become stranded due to the government 's policy to depart peacefully and safely without fear of intimidation at the destination points of entry and arrival .,0,0
1333,refugee,pk,"""But after Alina was able to secure a spot in a public elementary school in central Rome , through a programme to integrate refugees led by the Catholic Church , she now knows where all the characters go and generally why there are there . """" The three wise men bring pretty gifts to the baby Jesus after they follow a bright , bright star , """" she explains as her mother listens carefully . """" The baby then grows up to become a hero . """"""",0,0
2206,homeless,pk,"""In response to another query , he said the disadvantaged are being provided houses under the Shaheed Benazir Bhutto Housing Cell project . """" This programme has been going on for the past many years , as a large number of homeless people have been given houses through the scheme . """"""",0,0
5656,vulnerable,ph,""""""" The organizers were also found to have unnecessarily exposed the farmers-protesters to the violent consequences of their actions , """" the CHR said , condemning what it called the """" instrumentalization """" of the poor and vulnerable by ideological groups for their own agenda .""",0,0
4574,homeless,lk,"The incessant rains have also caused an earth embankment to collapse in the Thalangkandawatte area in Lindula , destroying four homes . This happening has rendered 15 people homeless . They have been provided temporary shelter at a dispensary in the Thalangkandawatte area .",0,0
7453,refugee,in,"George Okoth-Obbo , the number two official at the UN 's refugee agency ( UNHCR ) , said yesterday that food and clothing was needed for the 1.4 million in Kasai who have fled their homes in violence that has killed more than 3,000 people .",0,0
4875,poor-families,pk,This community based development programme is meant for the prosperity of poorest of the poor families through social mobilization in rural areas at union council level which is the lowest functional administrative unit in the province .,0,0
413,poor-families,ph,"According to NSCB Secretary General Jose Ramon G. Albert , the dip in poverty incidence was not satistically significant . The proportion of poor families has been similar between 2006 and 2012 because of the country 's growing population , which has been expanding at an average rate of 1.9 percent .",0,0
6447,poor-families,ke,"Light School through Arrive in Kenya financial and technical support has established a dormitory housing more than 16 formers street kids and is also paying tuition , food and living expenses for for the kids from poor families who could not afford school fees , food and accommodation at Primary and secondary school level .",0,1
5747,vulnerable,ie,""""""" If people get past the point that I 'm naked and you actually look at me , you can tell I look more broken than even the song sounds ... If people can take ... their minds off the obvious and go into their imagination ... and see what the video ... really means , it is so vulnerable , """" she said in 2013 . """" Actually , if you look at my eyes I look more sad than actually my voice sounds on the record .""",0,0
194,poor-families,ie,"Sadly , many of the bodies of civilians killed in the Rising were never claimed from the authorities who laid them out in City Hall , as poor families had no means to bury their loved ones .",0,1
2126,refugee,hk,"She said the European Union believed stopping the violence was necessary , as well as a guarantee of full humanitarian access and safe repatriation of the refugees. -AP",0,0
4097,poor-families,my,"She said that steps that could be taken to end child marriages were : to empower girls with information , skills and support networks ; to engage faith-based organisations , parents , men and boys on awareness raising of the harms of early marriage for the child ; enhancing accessibility to quality formal schooling and health services ; health interventions especially on sexual and reproductive health ; conditional or unconditional cash transfers targeting poor families ; setting and enforcing age limits for marriage ; and supporting girls who are pregnant or children who are already married with options for schooling , livelihood skills and reproductive health and counseling services .",0,0
6491,hopeless,au,"That 's not to say that most Reform , Conservative or Reconstructionist Jews share Chabon 's toxic blend of cynicism about Jewish faith/identity and hopeless idealism about a world where borders would n't be needed to protect us .",0,0
3390,refugee,tz,""""""" The Ministry of Health is sending a team of medical experts to the Burundi refugee camp in Tanzania to deal with the cholera outbreak . """"""",0,0
1766,poor-families,ca,"Second , children can be taken into care because of substandard housing , a stricture that focuses specifically on Manitoba 's poor families . Instead of using increased taxpayer funds to put children in care , why not direct funds to help bring the home up to standard ? I am sure most Manitobans would favour the latter ; not only would it be more effective for healthier family outcomes , it 's cost-efficient .",0,1
3686,refugee,my,"The boat was held up for a week in the Suez Canal by Egyptian authorities looking for weapons then delayed further in Cyprus , where some of the Sri Lankan crew got off and claimed refugee status , embarrassingly adding to the list of asylum-seekers the mission is supposed to help cut .",0,0
4414,homeless,ie,On the Frontline : Meet the people who help the homeless <h> We speak to the people who work on the frontline of homelessness .,0,0
3704,migrant,za,The country has this year emerged as the leading destination for the migrants in search of better economic opportunities in Europe .,0,0
2400,in-need,ca,"Canoes and paddles ? Northern First Nations youth contemplating suicide or southern First Nations youth dodging gangs in inner-city Regina or Saskatoon are most in need of a place to put their paddles ? Beyond being incredibly condescending to chiefs and First Nations people in general , how is this even an answer ?",0,0
5330,migrant,gb,"""The attacks included two Polish men being savagely beaten up in east London , a Polish community centre in west London being subjected to abusive graffiti and Polish immigrants in Huntingdon , near Cambridge , receiving cards that read : """" Leave the EU -- no more Polish vermin """" .""",0,0
6834,homeless,au,"' ' I was quick to learn homelessness does not happen in isolation -- the young people I was working with were experiencing complex issues such as poor mental and physical health , economic hardship , legal issues , family breakdown , isolation , past and ongoing sexual and physical violence and the ongoing effects of trauma , ' ' she said .",0,0
2960,women,gh,"""He went on to urge women to learn from that and refrain from being """" all over """" the place .""",1,4
1859,homeless,my,""""""" I have heard the homeless described as vermin , as cockroaches , those living in informal settlements referred to as illegal , as encroachers and occupiers , """" she said .""",0,0
4667,migrant,in,"An irony of the victory of anti-globalisation forces in the United States presidential election and Brexit vote was that in areas where immigrants are scarce , such as Wyoming or Lincolnshire , residents are ideal targets for scaremongering and votes went to nativist politicians . By contrast , metropolitan areas , prosperous with more educated residents than in outlying areas , are less threatened by multicultural ideas and ethnicities .",0,0
1173,hopeless,gh,The following 45 minutes was the latest in a lengthening list of events which dishearten the supporters and encourage the opposition to keep going no matter how hopeless their situation may seem .,0,0
5729,vulnerable,jm,""""""" Let us not manipulate vulnerable minds ; let us speak truth to power and let the facts persuade all as to the virtues of our arguments . Let us not be emotive in our presentations , """" he said .""",0,1
7213,homeless,pk,"According to the data of the National Disaster Management Authority , 386 people were killed and 816 injured . Malar and Mashkai tehsils of Awaran were the worst hit . The NDMA confirms more than 32,000 houses were flattened out and more than 14,000 partially damaged . Unofficial sources claim that the digits are watered down . Numbers aside , death and devastation is certainly enormous . Life is still scrambling through the heaps of debris particularly in Awaran district . Countless people are still homeless taking shelter with their relatives and acquaintances in neighbouring Lasbela , Hub and other areas .",1,2
2239,disabled,ph,The body of an elderly disabled woman was discovered earlier this week in the ruins of her home in Lake County .,0,0
5524,in-need,ca,"He said the organization assists many animals suffering from severe trauma and serious illnesses , or in need of behaviour rehabilitation .",0,0
5301,poor-families,gb,"In Bali , the number of orphanages has doubled in less than a decade , despite two-thirds of the children having parents . Scouts lure cute children from poor families with promises of food and schooling . Some are then forced to work from dawn to dusk on building sites , making jewellery or selling street food . Malnutrition is common .",0,0
7094,immigrant,za,"The Irish immigrant also faced a charge of attempted murder , and was alleged to have shot and wounded a gardener at the Bluff duplex where she lived .",0,0
7250,refugee,nz,"' The Calais Sessions ' was recorded in the vast refugee camp in Calais , known by the inhabitants as The Jungle . The driving force behind the album is Vanessa Lucas-Smith who talks about the recording ... Audio",0,0
3927,poor-families,ph,"The Bureau of Fire Protection ( BFP ) always warns us about unattended stoves and kitchen fires . Never ever leave a fire in the kitchen unattended , whether it be gas , electric , or open fire . Then there 's our tendency to overload electrical systems . Most urban poor families use octopus wires and use all outlets available resulting to hotwiring that have caused many a conflagration . Candles are also among the most common causes . This is even more dangerous because most of those who use candles are the poor who live in cramp spaces where a single fire could easily engulf a whole community in minutes .",0,0
7946,hopeless,jm,""""""" We will always be concerned with unemployment , but we are particularly concerned with youth unemployment because it tends to create a sense of hopelessness among new entrants in the economy . """"""",0,0
7494,women,ke,"The International Rescue Committee helps people whose lives and livelihoods are shattered by conflict and disaster to survive , recover , and gain control of their future . IRC teams provide health care , infrastructure , learning and economic support to people in 40 countries , with special programs designed for women and children . Every year , the IRC resettles thousands of refugees in 22 U.S. cities . Learn more at Rescue.org and follow the IRC on Twitter &amp; Facebook.",0,1
2643,migrant,sg,"Democrats are the problem . They do n't care about crime and want illegal immigrants , no matter how bad they may be , to pour into and infest our Country , like MS-13 . They ca n't win on their terrible policies , so they view them as potential voters !",0,0
7541,hopeless,gh,"""He must judge every sin , yes , even the so called """" respectable sins """" . If we can not be made right with God by our righteous deeds because of our sinful nature as the Bible clearly states , then it leaves anyone trusting in his """" works """" for salvation , helpless and hopeless for eternity and a cry for a mediator between a holy God and a sinful man becomes our need ( Job 9 ) .""",1,3
3619,vulnerable,ke,"It was launched with financial and technical support from the European Union ( EU ) and UK Department of International Development ( DFID ) and prioritizes 21 vulnerable districts in Zimbabwe targeting 800,000 people with a total budget of 70 million U.S. dollars over five years .",0,0
687,immigrant,in,"Changing the rule would n't prevent H-1B spouses from pursuing other avenues for work authorisation , but it could deter a number of high-skilled immigrants from staying in the US if their spouses ca n't easily find work , CNN reported .",0,0
1948,immigrant,ca,"Before the election , Legault distanced himself from Trump but now that Trump has won he says he 's an inspiration , Couillard said . The two have something in common . Both want to deport immigrants .",0,0
635,poor-families,ng,"He would n't tolerate nonsense and he never allowed anybody to intimidate him . He was wealthy and very comfortable , and with his wealth was very generous and kind . In every three months , we had banquet for all the chiefs in my community . After that of chiefs , he would organise ours for us and the children from poor families . He used to tell us that being comfortable did not mean we were special , as God had created everyone equally .",1,2
7756,refugee,tz,"Now couple that with the deteriorating situation in the DRC and it becomes clear , the nation must brace itself and increase resettlement opportunities for refugees @",0,0
2464,migrant,sg,"As a first-generation immigrant who built the infrastructure for delivering efficient internet to Latin America , Medina exemplifies the upside of providing opportunities to foreigners .",0,1
999,immigrant,au,"Which leads us to the other side of the coin , and an area economists and demographers in Australia need to watch closely , given the uneasy rise in anti-immigration sentiment . Can boundless immigration continue to be used to prop up an economy that requires constant growth to prop up its housing ponzi ? Which begs the greater question -- what if the immigrants do n't come to fill the gap ?",0,0
2345,refugee,in,"ANKARA Turkey is facing one of the biggest influxes of refugees from neighbouring Syria since the war there began more than three years ago , the United Nations ' refugee agency said on Sunday , as civilians continued to flee clashes between Islamic State ( IS ) militants and Kurdish forces .",0,0
3569,vulnerable,pk,"One third of population living in extreme poverty is exposed to the threat of dislocation due to droughts and flash floods and vulnerable to deadly diseases owing to disturbed water cycle , natural habitat and crop patterns .",0,0
7380,immigrant,au,"In the US seasonal work is often done by undocumented immigrants who are especially vulnerable to maltreatment because of deportation threats . There is plenty of surplus labour which allows contractors and farmers to keep wages very low and conditions poor and unsafe , with excess deductions for transport , housing and food ( Majka &amp; Majka 2000 ) .",0,0
4349,poor-families,gb,"Even with activist smugglers working only for the cost of the operation , the price of getting a Yazidi captive to freedom can be as high as ? 16,000 , a sum far beyond the reach of poor families living in refugee camps , or those with multiple missing relatives .",0,0
3409,migrant,lk,"High-skilled migrants bring diverse talent and expertise , while low-skilled migrants fill essential occupations for which natives are in short supply and allow natives to be employed at higher-skilled jobs . Moreover , the gains are broadly shared by the population . It may therefore be well-worth shouldering the short-term costs to help integrate these new workers .",0,0
2160,migrant,za,"Despite the seriousness of the issue , Mike van Graan still adds ( in a way only he knows how to ) humour . Perhaps a necessary coping mechanism , as we try to navigate the prejudice that we either experience or perpetuate . It is incredibly uncomfortable to listen to a migration officer refer to a black man as a monkey , but this is the brutal violent reality that many immigrants face in a quest for a new start .",0,0
1235,hopeless,gb,"There 's no easy way to say this : the Facebook for BlackBerry app is an abomination . Even by Facebook 's standards - this is a company that still has n't released an iPad app , remember - this is a shoddily designed , sloppily executed , hopelessly feature-poor app that hijacks your phone and frequently causes the entire thing to just ... stop .",0,0
5125,refugee,gh,""""""" The world is grappling with other forms of discrimination and intolerance including , islamophobia , antisemitism , the targeting and murder of Christians in some parts of the world , a migrant and refugee crisis all of which forced Member States of the United Nations to adopt the historic 19 September , 2016 New York Declaration , """" he said .""",0,0
3721,in-need,ph,"Children 's Hour , a program of Child Foundation Inc. , requires volunteers to donate at least an hour of their time and worth to kids in need .",1,4
6550,vulnerable,za,"Picture : Thinkstock <h> The City of Cape Town has been lauded by the national human settlements department for its efforts to improve the lives of its vulnerable residents , the city said on Sunday .",0,0
5585,disabled,my,"Though all that does n't matter to Fakrul as ultimately , the Bangi Industry and Recovery Training Center ( PLPP ) graduate wishes to prove to the public that even disabled people like himself is capable of achieving success so long as they are confident and committed in life .",0,0
1145,in-need,nz,"There 's a curious confluence in Taika Waititi 's new movie Jojo Rabbit -- fatherhood meets Fatherland . Kids in need of father figures were at the core of Boy and Hunt for the Wilderpeople , which he wrote and directed . In Boy , the young lead character imagined his absent parent as a sort of superhero -- until the real one turned up . In Jojo Rabbit , a German youngster conjures up Hitler as his imaginary dad -- he 's literally a Hitler youth .",0,0
1432,hopeless,sg,"Even though I was so tired most days , I was n't able to sleep properly , often waking up in the wee hours of the morning . How I felt added to my fatigue , frustration , hopelessness , guilt and feelings of worthlessness .",0,0
7983,homeless,jm,"Keva Davis , of the neighbouring Red Ground community , said many of Negril 's less fortunate and homeless have been beneficiaries of the programme and for this she is very grateful .",1,3
2893,migrant,bd,"""After BJP president Amit Shah described illegal immigrants as """" termites """" eating into the country 's resources and said each one of them would be identified and thrown out , Bangladesh has reacted sharply .""",0,0
2814,disabled,jm,"Legislation to protect the rights of Jamaica 's disabled community has been in the works since the tabling of a national policy for persons with disabilities in 2000 under the previous administration . That policy was debated in the Senate in January 2001 , and in the House of Representatives in November 2005 . In 2006 , drafting instructions were issued to the Office of the Chief Parliamentary Council .",0,0
8367,poor-families,ca,"Perhaps most remarkably , both families - the so-called wealthy and poor families - separately had some inkling of a mix-up .",0,0
5860,migrant,nz,Political figures including President Trump 's 2016 opponent Hillary Clinton have condemned his administration for what they say is a lack of action around reuniting immigrant families .,0,0
2427,homeless,hk,Government authorities have come under fire for undertaking cleaning work in a pedestrian subway and depriving shelter to homeless people during the chilly weather . Netizens lambasted the Highways Department after a photo showed two uniformed ...,0,0
205,immigrant,my,"U.S. and European officials remain deeply worried over what they say are unrelenting Russian actions -- including cyber attacks , fake news reports and support for right-wing parties -- aimed at boosting the election prospects of anti-immigrant politicians in France , Germany and the Netherlands and undermining popular support for the European Union and NATO .",0,0
1692,refugee,nz,""""""" This continued problem made the refugees nervous because the protest happened suddenly and the refugees do n't know what is going on , """" he said .""",0,0
10142,poor-families,au,Realising the absurdity of wealth discrepancy and social injustice he eventually married and went on to establish Groceryships - a charity that helps poor families put food on their tables and has never been happier .,1,3
385,disabled,lk,"I saw provision for disabled persons to drive up in their special cars and vote from the curbside . US law requires that the disabled must be able to vote without any assistance . Those who come in have broad doorways and ramps for their wheelchairs and vote using machines which they may operate without any assistance -- with provisions for magnifying glasses , touch screens , and puffing operations for those without hands . However , at the polling stations I visited , the Election Official told me that over the previous 4 years no one had used those machines . Such wasteful political correctness is what Trump tapped into .",0,0
4746,immigrant,tz,This is the third time such a large number of illegal immigrants have been arrested in the region within the scope of a few months .,0,0
10018,poor-families,ca,"For the the 4th runner up , the award has been given to Insp . Annie A. Decano and family from Palauig Municipal Police Station , PRO 3 , who regularly lead in the feeding and gift-giving programs for the poor families in their barangay .",1,3
8130,vulnerable,za,This will include cyclists who remain a vulnerable group among road users .,0,0
986,homeless,gb,"This wally of an MP just wants his name in the press , what has he ever achieved fro Southend , what did this idle wally do to get the scanner tuned on at the hospital ... zero ! He raised in parliament the fact that his was his mummies birthday , but forgot to mention the homeless families on our streets .",1,3
3855,migrant,my,"Sweden , a popular destination for minors , alone received around 24,000 Afghan child migrants in 2015 , more than what all of Europe received in the previous year .",0,0
7849,hopeless,pk,"He described the life of young Muslims in the district as hopeless , with many feeling stateless and confronting unemployment rates well above the national average . Most of his friends , he said , had done jail time .",1,4
6475,migrant,gh,"Accordingly , Onyango Obama , migrated to the United States of America , in the 1960s but had an outstanding warrant for his arrest as an illegal immigrant .",0,0
2923,refugee,gh,"The One Minute Network has been developed for use throughout Africa including disaster areas , refugee camps and NGO offices , as well as temporary sites including events and mining research initiatives .",0,0
8194,refugee,hk,Growing numbers of asylum-seekers are coming in the wake of US President Donald Trump 's pledge to crack down on refugees and undocumented immigrants .,0,0
295,migrant,tz,The Ministry of Home Affairs is planning to create a ' court-martial ' to try immigration officials who engage in malpractices including allowing into the country illegal immigrants and foreigners without work permits .,0,0
8238,homeless,hk,"The result is that every few months , sleepers rotate in and out of different homeless shelters around Hong Kong .",0,0
6019,migrant,my,""""""" There are people making money from the hiring of foreign labour , and they do n't want to rethink the entire policy on migrant worker employment , """" he said .""",0,0
1982,immigrant,ng,"AS African immigrants work relentlessly to pass down their culture to their children in the Diaspora , they recognize the existence of a significant clash between their home culture and the new one . The seemingly significant difference seems to frustrate many sometimes . In any case , the American culture and law , favorable to women as many may ... <h> Columnists",0,0
2948,poor-families,sg,"Economic growth for Asia was 5.9 percent last year , down from 6.3 percent in 2014 and an average of nearly 8 percent over the previous decade . With less money in their pockets , poor families buy less food .",0,0
304,hopeless,in,There were over 20 cases in the list for hearing on Friday and many of the women had to return hopelessly after seeing celebration mode at commission .,0,1
1935,disabled,ie,"Surprisingly , we failed to find a specific disabled bay and noticed there was an absence of lined bays .",0,0
1588,immigrant,ng,The administration 's Department of Justice ( DOJ ) also asked a federal judge in San Diego for relief from part of an earlier order that could require the government to release adult immigrant detainees if they can not be reunited with their children before the court 's deadline .,0,0
500,vulnerable,my,"With the growing cost of living and softer labour markets , more targeted social protection policies would protect the most vulnerable and reduce inequality , it said .",0,0
7246,women,gh,"The RoLAC aligns with the Nigerian government 's commitment to fighting against corruption , reforming the criminal justice system , and increasing access to justice for women , children and people with disabilities .",0,0
4491,poor-families,lk,""""""" Volleyball is our reputation in schools ' sport . But as an underprivileged school we are not in a position to give all the facilities needed by the players . Moreover these boys come from poor families and sadly the parents too are not in a state to render their support apart from their humble blessings . Our boys are very brave to win two or three titles in four to five tournaments annually which is a great achievement from our point of view , """" Lakshan added .""",1,3
7620,women,in,"""One of the women who was sexually assaulted by jailed Dera Sacha Sauda chief Gurmeet Ram Rahim has broken her silence . """" I got justice today , """" the woman , whose statement led to conviction of Ram Rahim , told a newspaper .""",0,0
2584,refugee,ph,"BANGKOK -- The number of Rohingya refugees that have fled to Bangladesh to escape violence in Myanmar is higher than previously thought at 123,000 , the UN refugee agency said Tuesday .",0,0
8370,refugee,za,Patel-Allie said the packages contained essentials that all families needed and were specifically selected by the Women 's Forum as many of the refugee families were unable to grab the essentials when they fled their homes .,0,0
4259,in-need,sg,"While the locally made electric cars will soon be ready for testing , the minister said the project is still in need of investors , preferably local",0,0
7624,refugee,sg,The UN ? migration and refugees organizations said in a joint statement in August that 2.3 million Venezuelans are currently living abroad and more than 1.6 million have left since 2015 . Venezuela does not release migration figures .,0,0
4386,women,za,"Today many of the women who went to war are shunned and live in slums , scraping by for survival , often by prostituting themselves for a few dollars .",0,0
22,vulnerable,ph,"Might this mean we 're more vulnerable to pain ? Dr. Francis Javier , who until recently headed the Pain Management Center at St. Luke 's Medical Center , is looking into the genetics here , comparing Filipinos of mixed ancestries to see if there are differences in the way pain medicines are broken down in the body .",0,0
7967,in-need,hk,"""Ir Dr. Derrick Pang said , """" Over the years , Chun Wo has been seeking ways of giving back to the community through regular CSR activities . We are especially pleased to join hands with Ming Thein to present the """" CONNECTION """" charity photo exhibition , providing the general public a unique opportunity to enrich their understanding of the strategically important construction industry to the society while providing financial support to the people in need . """"""",0,1
2528,refugee,pk,She further said that the total number of Afghan refugees in Pakistan would be revised and delimitations across the country would be made in light of the new figures .,0,0
8138,disabled,jm,"According to Barnett , the main targets were seniors , the disabled , and those persons with difficulty moving around .",0,0
5305,in-need,tz,"""Attending to people in these areas is more in line with our vows , as doctors , which directs us to look for ways of assisting those most in need of medical services , """" Prof Jiang told the ' Daily News ' who had accompanied them . It turned out that despite spending two full days catering to those patients , who came for consultation and treatment from the doctors , they still were not able to provide services for all of them .""",0,0
181,immigrant,jm,"A feature of the cookbook is that it offers glimpses of Caribbean history that illustrate how historical events have dictated the foods and dishes that are found on today 's tables . Each dish can be viewed as windows on the colourful history of the islands . Those glimpses also illustrate that modern Caribbean cuisine is an eclectic blend of cooking cultures and techniques from all the major cuisines of the world . The reason is simple : During the past 500 years , the islands were visited by waves of conquerors , explorers , buccaneers , pirates , traders and missionaries who were Native Indians , Spanish , French , British land owners , African slaves , indentured Chinese and East Indians and Dutch Irish , French , German , Jewish , Lebanese , Portuguese and Scottish immigrants . All have contributed their foods , spices and cooking methods , which over time have been melded and combined to become a bold , unique cuisine .",0,0
6889,hopeless,hk,"Very good , friendly artilce . Very nice analysis and points ! We have to know each other better and have more respect ! Small country or nation does n't mean bad , hopeless .... ! Someday we will proud to be engaged with Tajikistan . Thank you Lena ! Best Regards , SJ",0,0
6230,disabled,sg,"The session aimed to discuss ways to promote technology in Singapore for specific demographics such as senior citizens , young people , and the disabled .",0,0
7723,hopeless,bd,"The confrontational stands of the two have made our nights sparkle with frequent cocktail blasts and vehicle being set blaze , and our have turned our days nightmarish . When the most optimistic talk-show people are now hopeless about clearing political clouds in the horizon of the nation , the news about Shakib has brought a glimmer of hope to the bleak-seeming future of the nation .",0,0
4535,immigrant,ph,"""But even in this , he observes , the Philippines seems to be failing its people . """" There are millions of immigrants seeing a better life abroad not because they do not love their country but because their country has no jobs to offer and they must go far away to look for employment . """"""",0,0
7367,refugee,nz,"In 1918 , Anzac soldiers not only witnessed some of the killings in what is now modern day Syria , but a film crew was with them , and captured precious footage of refugees fleeing the slaughter .",0,1
1034,immigrant,gh,"It will be providing Africans , especially young and new immigrants , with a more inclusive feel of being in America by positively opening them up to challenges while providing a competitive ground on which to develop .",1,3
5934,women,my,Gestational diabetes is a condition in which women develop diabetes during the last half of pregnancy . Women with gestational diabetes are also more likely to develop type 2 diabetes after giving birth .,0,0
2846,vulnerable,au,Dr Cook explains this can leave them vulnerable to misleading information . The advantage of the researcher 's approach is that you do n't need to be an expert in argumentation or climate science to put it to use .,0,0
5630,in-need,us,"After the May 8 hailstorm , we 've followed a lot of the recovery in and around Colorado Mills and the surrounding neighborhoods . Wheat Ridge ... we did n't know half of your homes are in need of roof repairs .",0,0
1891,poor-families,my,""""""" So far , 12 coffins have been delivered to poor families living in Bau , Serian and as far as Sri Aman , """" he said .""",0,0
3406,vulnerable,bd,"""As Maas put it , """" the loss of this organisation could unleash an uncontrollable chain reaction . """" Kids would be pushed from UNRWA classrooms onto the streets , where they would be more vulnerable to dangerous scenarios such as recruitment efforts by terrorists , who will surely jump at the chance to argue that if we ca n't keep our aid promises , peaceful coexistence with the West is impossible . Child marriage , child labour , and child trafficking would rise . A generation of children and young people would be lost , in a region more unstable than ever .""",1,4
2940,migrant,nz,"There has also been outrage outside Germany , with Slovakian Prime Minister Robert Fico calling for an extraordinary EU summit on the influx of migrants .",0,0
6171,poor-families,my,"""Mastura sells a traditional coconut rice with spicy shrimp paste dish known as """" nasi lemak """" , or """" fatty rice """" , made by poor families living around the Malaysian capital Kuala Lumpur .""",0,0
5947,refugee,gh,Jordanian economy suffers under heavy refugee crisis,0,0
1008,in-need,ph,"As a fashion icon , Rissa knows the importance of taking proper care of her clothes . Samsung 's digital washing machine is fully-automatic and gets laundry done with just the touch of a button . Its built-in Ecobubble Technology helps laundry detergent permeate through fabric better , washing clothes thoroughly but gently . Best of all , it can provide up to 70 percent energy savings , washing clothes as efficiently and effectively in cold water as other washing machines do with hot water , which a practical mom like Rissa fully appreciates . Indeed , gone are the days of washing machines in need of constant supervision . Samsung 's digital washing machine makes doing laundry an effortless affair , allowing Rissa to focus her energy on being a parent .",0,0
6752,vulnerable,au,"Similarly , islands and coastal areas close to sea level face the prospect of catastrophic inundation and storm damage from rising seas and the increasing strength of hurricanes and typhoons . These are communities geographically vulnerable through no fault of their own .",0,0
277,vulnerable,gb,"""Mr Recorder Bedford described her offence as an ' appalling piece of behaviour towards a vulnerable young man ' . """" You knew about his disability and you exploited his disability - its clear that he still lives in fear of you """" , he added .""",0,0
2950,in-need,jm,"Delores , St Andrew - physically challenged and in need of a bed and a refrigerator .",0,1
4175,hopeless,ng,"""Relationship specialist Elsie Godwin says , """" I am a hopeless romantic and I believe love is all about actions and expressions . If I am in a relationship , then I will initiate romantic gestures , no matter how big or small , to reassure my partner of how fond of him I am . This means that I do not need a particular day to show him how much I love him . However , I will not pass on an opportunity to show him even more . So if I do not get a gift from my man on Valentine 's Day , I will be extremely hurt . """"""",0,0
8022,vulnerable,lk,"CF 's ratings could be upgraded if its risk appetite moderates , which Fitch does not expect in the medium term . However , the rating could be downgraded if capital buffers are substantially eroded due to weakening asset quality and a prolonged rapid growth in the more vulnerable customer segments .",0,0
175,vulnerable,lk,"According to Mr. Shantha 's wife , their house was not destroyed due to the landslide and is still intact . However , authorities ordered them to leave the area as their house fell in the ' high risk ' zone which could be vulnerable to further landslides .",0,0
8366,women,ie,"Russell - who has slept with a plethora of women and was even treated for a sex addiction at one point - may have many years of sleepless nights and a lifetime of worrying for his child , but he believes becoming a parent has actually made him calmer .",0,1
